AvgSpotLen	BioSample	Experiment	Instrument	LoadDate	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	biomaterial_provider	cell_line	cell_type	source_name	treated_with	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	Platform	ReleaseDate	SRA_Study
152	SAMN03317991	SRX859121	NextSeq 500	2015-01-31	63	32	Homo sapiens	SRR1779673	SRS830699	GSM1596341		H1	human embryonic stem cell line	singles-H1ESC	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317742	SRX859122	NextSeq 500	2015-01-31	60	30	Homo sapiens	SRR1779674	SRS830700	GSM1596342		H1	human embryonic stem cell line	singles-H1ESC	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317895	SRX859123	NextSeq 500	2015-01-31	52	26	Homo sapiens	SRR1779675	SRS830701	GSM1596343		H1	human embryonic stem cell line	singles-H1ESC	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317878	SRX859124	NextSeq 500	2015-01-31	123	62	Homo sapiens	SRR1779676	SRS830702	GSM1596344		H1	human embryonic stem cell line	singles-H1ESC	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318671	SRX859125	NextSeq 500	2015-01-31	68	34	Homo sapiens	SRR1779677	SRS830703	GSM1596345		H1	human embryonic stem cell line	singles-H1ESC	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317966	SRX859126	NextSeq 500	2015-01-31	51	25	Homo sapiens	SRR1779678	SRS830704	GSM1596346		H1	human embryonic stem cell line	singles-H1ESC	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317813	SRX859127	NextSeq 500	2015-01-31	71	36	Homo sapiens	SRR1779679	SRS830705	GSM1596347		H1	human embryonic stem cell line	singles-H1ESC	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318062	SRX859128	NextSeq 500	2015-01-31	48	24	Homo sapiens	SRR1779680	SRS830706	GSM1596348		H1	human embryonic stem cell line	singles-H1ESC	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318590	SRX859129	NextSeq 500	2015-01-31	79	40	Homo sapiens	SRR1779681	SRS830707	GSM1596349		H1	human embryonic stem cell line	singles-H1ESC	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317910	SRX859130	NextSeq 500	2015-01-31	67	34	Homo sapiens	SRR1779682	SRS830708	GSM1596350		H1	human embryonic stem cell line	singles-H1ESC	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318073	SRX859131	Illumina MiSeq	2015-01-31	20	11	Homo sapiens	SRR1779683	SRS830709	GSM1596351	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318597	SRX859132	Illumina MiSeq	2015-01-31	1	0	Homo sapiens	SRR1779684	SRS830710	GSM1596352	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317921	SRX859133	Illumina MiSeq	2015-01-31	3	2	Homo sapiens	SRR1779685	SRS830711	GSM1596353	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318365	SRX859134	Illumina MiSeq	2015-01-31	8	4	Homo sapiens	SRR1779686	SRS830712	GSM1596354	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318411	SRX859135	Illumina MiSeq	2015-01-31	2	1	Homo sapiens	SRR1779687	SRS830714	GSM1596355	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318086	SRX859136	Illumina MiSeq	2015-01-31	4	2	Homo sapiens	SRR1779688	SRS830713	GSM1596356	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317805	SRX859137	Illumina MiSeq	2015-01-31	50	27	Homo sapiens	SRR1779689	SRS830716	GSM1596357	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318288	SRX859138	Illumina MiSeq	2015-01-31	13	7	Homo sapiens	SRR1779690	SRS830715	GSM1596358	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317865	SRX859139	Illumina MiSeq	2015-01-31	1	1	Homo sapiens	SRR1779691	SRS830717	GSM1596359	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318515	SRX859140	Illumina MiSeq	2015-01-31	6	3	Homo sapiens	SRR1779692	SRS830720	GSM1596360	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317870	SRX859141	Illumina MiSeq	2015-01-31	4	2	Homo sapiens	SRR1779693	SRS830718	GSM1596361	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318117	SRX859142	Illumina MiSeq	2015-01-31	11	6	Homo sapiens	SRR1779694	SRS830719	GSM1596362	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318377	SRX859143	Illumina MiSeq	2015-01-31	2	1	Homo sapiens	SRR1779695	SRS830721	GSM1596363	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317842	SRX859144	Illumina MiSeq	2015-01-31	1	1	Homo sapiens	SRR1779696	SRS830722	GSM1596364	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318660	SRX859145	Illumina MiSeq	2015-01-31	0	0	Homo sapiens	SRR1779697	SRS830725	GSM1596365	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318083	SRX859146	Illumina MiSeq	2015-01-31	2	1	Homo sapiens	SRR1779698	SRS830723	GSM1596366	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318052	SRX859147	Illumina MiSeq	2015-01-31	0	0	Homo sapiens	SRR1779699	SRS830728	GSM1596367	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318370	SRX859148	Illumina MiSeq	2015-01-31	0	0	Homo sapiens	SRR1779700	SRS830724	GSM1596368	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318094	SRX859149	Illumina MiSeq	2015-01-31	1	0	Homo sapiens	SRR1779701	SRS830726	GSM1596369	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318115	SRX859150	Illumina MiSeq	2015-01-31	1	1	Homo sapiens	SRR1779702	SRS830727	GSM1596370	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318010	SRX859151	Illumina MiSeq	2015-01-31	1	0	Homo sapiens	SRR1779703	SRS830729	GSM1596371	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318641	SRX859152	Illumina MiSeq	2015-01-31	1	0	Homo sapiens	SRR1779704	SRS830730	GSM1596372	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317882	SRX859153	Illumina MiSeq	2015-01-31	2	1	Homo sapiens	SRR1779705	SRS830731	GSM1596373	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317738	SRX859154	Illumina MiSeq	2015-01-31	0	0	Homo sapiens	SRR1779706	SRS830732	GSM1596374	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318267	SRX859155	Illumina MiSeq	2015-01-31	16	9	Homo sapiens	SRR1779707	SRS830734	GSM1596375	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317998	SRX859156	Illumina MiSeq	2015-01-31	11	6	Homo sapiens	SRR1779708	SRS830733	GSM1596376	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318206	SRX859157	Illumina MiSeq	2015-01-31	25	13	Homo sapiens	SRR1779709	SRS830735	GSM1596377	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318629	SRX859158	Illumina MiSeq	2015-01-31	28	15	Homo sapiens	SRR1779710	SRS830741	GSM1596378	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318054	SRX859159	Illumina MiSeq	2015-01-31	6	3	Homo sapiens	SRR1779711	SRS830736	GSM1596379	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318544	SRX859160	Illumina MiSeq	2015-01-31	23	12	Homo sapiens	SRR1779712	SRS830737	GSM1596380	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318599	SRX859161	Illumina MiSeq	2015-01-31	21	12	Homo sapiens	SRR1779713	SRS830738	GSM1596381	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318509	SRX859162	Illumina MiSeq	2015-01-31	28	15	Homo sapiens	SRR1779714	SRS830740	GSM1596382	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317924	SRX859163	Illumina MiSeq	2015-01-31	24	13	Homo sapiens	SRR1779715	SRS830739	GSM1596383	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318583	SRX859164	Illumina MiSeq	2015-01-31	11	6	Homo sapiens	SRR1779716	SRS830742	GSM1596384	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318291	SRX859165	Illumina MiSeq	2015-01-31	21	12	Homo sapiens	SRR1779717	SRS830743	GSM1596385	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317859	SRX859166	Illumina MiSeq	2015-01-31	24	13	Homo sapiens	SRR1779718	SRS830744	GSM1596386	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318087	SRX859167	Illumina MiSeq	2015-01-31	32	17	Homo sapiens	SRR1779719	SRS830745	GSM1596387	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317897	SRX859168	Illumina MiSeq	2015-01-31	8	5	Homo sapiens	SRR1779720	SRS830746	GSM1596388	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317762	SRX859169	Illumina MiSeq	2015-01-31	11	6	Homo sapiens	SRR1779721	SRS830758	GSM1596389	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318308	SRX859170	Illumina MiSeq	2015-01-31	26	14	Homo sapiens	SRR1779722	SRS830747	GSM1596390	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318359	SRX859171	Illumina MiSeq	2015-01-31	21	11	Homo sapiens	SRR1779723	SRS830751	GSM1596391	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318148	SRX859172	Illumina MiSeq	2015-01-31	18	10	Homo sapiens	SRR1779724	SRS830748	GSM1596392	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318650	SRX859173	Illumina MiSeq	2015-01-31	7	4	Homo sapiens	SRR1779725	SRS830752	GSM1596393	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318266	SRX859174	Illumina MiSeq	2015-01-31	7	4	Homo sapiens	SRR1779726	SRS830749	GSM1596394	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318614	SRX859175	Illumina MiSeq	2015-01-31	6	3	Homo sapiens	SRR1779727	SRS830750	GSM1596395	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318584	SRX859176	Illumina MiSeq	2015-01-31	10	5	Homo sapiens	SRR1779728	SRS830756	GSM1596396	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317896	SRX859177	Illumina MiSeq	2015-01-31	20	11	Homo sapiens	SRR1779729	SRS830753	GSM1596397	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318463	SRX859178	Illumina MiSeq	2015-01-31	9	5	Homo sapiens	SRR1779730	SRS830754	GSM1596398	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318640	SRX859179	Illumina MiSeq	2015-01-31	19	11	Homo sapiens	SRR1779731	SRS830755	GSM1596399	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318525	SRX859180	Illumina MiSeq	2015-01-31	14	8	Homo sapiens	SRR1779732	SRS830757	GSM1596400	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318573	SRX859181	Illumina MiSeq	2015-01-31	21	12	Homo sapiens	SRR1779733	SRS830759	GSM1596401	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318585	SRX859182	Illumina MiSeq	2015-01-31	15	8	Homo sapiens	SRR1779734	SRS830762	GSM1596402	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317750	SRX859183	Illumina MiSeq	2015-01-31	6	3	Homo sapiens	SRR1779735	SRS830760	GSM1596403	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318096	SRX859184	Illumina MiSeq	2015-01-31	23	12	Homo sapiens	SRR1779736	SRS830761	GSM1596404	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318442	SRX859185	Illumina MiSeq	2015-01-31	9	5	Homo sapiens	SRR1779737	SRS830765	GSM1596405	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318448	SRX859186	Illumina MiSeq	2015-01-31	13	7	Homo sapiens	SRR1779738	SRS830763	GSM1596406	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317770	SRX859187	Illumina MiSeq	2015-01-31	3	2	Homo sapiens	SRR1779739	SRS830769	GSM1596407	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep1	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
